Date,Url,Title,Content,Reason
2025-03-13,https://www.mygopen.com/2025/03/tax-revenue.html,最遲 6 月全民普發 1 萬元現金的訊息,定了！稅收超征，最遲6月全民普發1萬元現金, 傳言宣稱最遲 6 月全民普發一萬元現金的說法是否正確？根據《中央社》報導，國民黨立法院黨團提出「稅收超徵全民共享現金發放特別條例」草案，欲透過特別條例在今年普發每人新台幣 1 萬元；2025 年 3 月 7 日，該草案經立法院會宣讀後交付經濟和財政兩個委員會審查。3 月 10 日，立法院財政委員會舉行公聽會，國民黨立委賴士葆推估，如果條例 5 月通過，差不多是 8 月、9 月可以發放；總結來說，目前由國民黨立法院黨團提出的全民普發一萬元草案進度僅為一讀通過付委，尚未定案，傳言說法錯誤。為什麼要提案全民普發一萬元？稅收超徵是什麼？（一）根據「稅收超徵全民共享現金發放特別條例草案」內容，國民黨立法院黨團主張，為讓全民共享稅收超徵成效，減緩民生壓力，並達到振興經濟效益，將稅收超徵部分金額以發放新臺幣方式與全民共享。除此之外，國民黨團在 3 月 10 日的公聽會上還提出了「預算法增訂第八十一條之一條文草案」，欲將普發現金常態化，該增訂草案過去曾由立委賴士葆、林德福等人提出，目前進度一樣為一讀通過付委。（二）根據財政部國庫署的解釋資料，稅收超徵的意思是決算數大於預算數，也就是政府實際收到的稅款高於原本估算的稅款，不是政府用剩的錢（賸餘）、也不是政府違法和人民多收稅款。而針對增修預算法將普發現金常態化，財政部在 2 月 13 日時曾表示，稅收超乎預期應該優先減少舉債、增加還本，不宜修法將普發現金常態化，並再次解釋「超徵」不是政府違法超收稅款。結論目前稅收超徵全民普發現金 1 萬元的特別條例法案僅一讀通過，尚未定案，傳言說法錯誤；除此之外，針對增修預算法將普發現金常態化，各界都有不同的意見，該法案進度也只是一讀通過。 
2025-03-12,https://www.mygopen.com/2025/03/photos-228.html,1947 年紐約時報對 228 大屠殺的報導,1947年紐約時報對於228圖殺的部份圖片，手無寸鐵的台灣百姓被當成暴民就地屠殺處決，內有相關圖片，🔞 慎入！," 網傳圖片的拍攝時間、地點為何？和 228 是否有關？（一）社群媒體上主要流傳 2 張照片，不過在「udn 部落格」上有一篇標題為「1947 年紐約時報關於 228 大屠殺報導的新聞圖片」的文章，共有 11 張照片，而其中也包括網傳圖片，查核記者將所有照片依序編號進行查證。照片一透過 Google 反搜照片一，查找到圖庫網站「蓋蒂圖像」（Getty Images）上有相同的照片；根據圖說，這是 1949 年 5 月 13 日在上海拍攝的，為 5 名共產黨員被處決的畫面。照片二（一）將圖片反搜，初步先查找到專門收集、整理老照片的網站「Bygonely」中有相同的圖片，是被歸類在1860 年代中國的珍貴歷史照片中，該系列共有 80 張老照片。（二）進一步在百度上搜尋，查找到中國官媒體《鳳凰網》2013 年的相關報導中有相同的照片；根據圖說，這和照片一同樣是 1949 年 5 月在上海拍攝，也是共產黨員被行刑的畫面。照片三以 Google 反搜，查找到圖庫網站「蓋蒂圖像」（Getty Images）上有相同的照片；根據圖說，這是 1899 年 2 月美菲戰爭期間拍攝的照片，地點在聖安娜附近，叛亂的菲律賓士兵在壕溝中陣亡。照片四到十一根據中國官媒體《鳳凰網》2009 年〈1945 年福州處決漢奸和刑事犯全程[組圖]〉的報導，可知照片四到十一都是 1945 年在福州所拍攝，可以在報導的第三頁可以看到照片四、七、八，報導第四頁有照片五和九、第五頁有照片十、第六頁有照片六，照片十一則可在另一則〈1945 年 9 月的福州街頭公開槍斃人[圖集]〉報導中看到。除此之外，在英文網站「www.computersmiths.com」中也可以看到照片五和六，其為一名參加第二次世界大戰的美國海軍之相關網站，他的家人將父親當時參與中美合作的故事和相關資料整理紀錄下來，照片五和六也被歸類為 1945 年的中國。《紐約時報》是否曾報導 228 大屠殺？（一）查核記者以關鍵字進行搜尋，查找到《紐約時報》的庫存網站中確實有相關報導，為 1947 年 3 月 29 日刊出，標題是〈福爾摩沙被殺人數估計達 1 萬人；外國人說中國人無端屠殺示威人士〉（FORMOSA KILLINGS ARE PUT AT 10,000; Foreigners Say the Chinese Slaughtered Demonstrators Without Provocation）。該篇報導由特約記者 Tillman Durdin 撰寫，網站中說明，在 1947 年 3 月 28 日，剛從台灣返回中國的外國人證實，一個月前中國軍隊和警察在反政府示威活動中進行大規模屠殺；不過，該篇報導並沒有現場照片。（二）研究中英文報紙對二二八事件報導的文獻〈二二八事件中的媒體宣傳戰〉中提到，Tillman Durdin 執筆詳細報導 1947 年 3 月 8 日以後政府鎮壓的殘暴與整肅臺灣人精英，除了前述該篇報導之外，《紐約時報》在 3 月 11 日、3 月 23 日也都有相關報導。以此為線索進一步搜尋，查找到兩篇報導，3 月 11 日的文章由另一名特約記者 Henry B. Lieberman 撰寫，3 月 23 日的文章則同樣是 Tillman Durdin 撰寫，前者描述台灣反抗人士透過「二二八事件處理委員會」召開了自治議會，後者描述台灣總督陳儀被國民黨中央執行委員會解除職務；這兩篇報導中也都沒有照片，只有文字。結論綜合以上可知，網傳圖片均非在台灣拍攝，和二二八事件無關，但《紐約時報》在 1947 年時的確有針對二二八期間發生的大屠殺進行報導，只是當時的報導並沒有現場照片。 "
2025-03-11,https://www.mygopen.com/2025/03/ukraine.html,澤倫斯基說我們像韭菜一樣被收割了三年的文章,烏克蘭總統澤連斯基，在淩晨的時候發表了個電視講話。這講話啊，就像是一記重錘，把全球都給驚醒了。 澤連斯基總統紅著眼眶，承認了一個事實：「我們像韭菜一樣被收割了三年。」這話說得，真是讓人心疼啊。 基輔獨立廣場的大屏上，實時滾動著血色的數據。全國65%的熱電廠都成了廢墟，哈爾科夫的市民們得步行五公里去打地下水。 這那是現代戰爭啊，這簡直就是文明的倒帶！ 更讓人氣憤的是，五角大廈最近曝光了一個礦產協議草案。美國商務部要求烏克蘭開放18個稀土礦的「勘探優先權」卻連一美元的軍援都不想掏 這算怎麽回事兒啊？烏克蘭在前線拼死拼活的，結果好處全讓別人占了 還有歐盟那邊，剛開完布魯塞爾峰會，居然把烏克蘭的安全保障議題排到了第27項，後面還跟著個「歐盟校園午餐改良計劃」 難道烏克蘭人的命就這麽不值錢嗎？ 前線士兵們現在人均欠美軍火商15萬美元。推特上瘋傳的賬單照片顯示，一發海馬斯火箭彈的租金，比烏克蘭醫生十年的工資還貴。 頓涅茨克的老鄉們都說：「我們這是給軍火販子打白工呢！」 最誅心的，還是北約秘書長那嘴臉。 記者會上被問急了，他直接甩話：「北約第5條從來沒印過烏克蘭國旗！」這話一出，利沃夫的市民們氣得把星條旗改成了抹布，波蘭邊境的援助卡車也直接掉頭運化肥去了。 我們得清醒地認識到，這場戰爭背後隱藏著太多的利益糾葛。 我們能被別人當槍使，得為自己的國家和人民爭取真正的利益。 希望澤連斯基總統能帶領咱們走出困境，讓烏克蘭重新煥發生機。 更祈望，台灣當局能去除心魔，引以為戒！, 網傳訊息的流傳脈絡為何？其內容是否正確？（一）查核記者以關鍵字搜尋，根據搜尋結果，此傳言至少是在 2025 年 2 月 20 日出現在網路上，以簡體字發佈在中國平台網易上；2 月 21 日，Facebook 粉絲專頁「兩岸頭條」發佈相同內容，只是將傳言文字轉為繁體。（二）而「兩岸頭條」這個粉絲專頁過去就有散布謠言的紀錄，2022 年，它曾發佈「日本為『臺海突發狀況』預作撤僑準備，認臺灣將踩踏中共紅線」的訊息，並被調查局查獲其收受中國資金，對台灣進行認知作戰。（三）根據烏克蘭總統官方網站，澤倫斯基在整個二月一共發表了 22 次談話，這 22 次包括總統辦公室談話及參與 G7 峰會、慕尼黑安全會議等等，並沒有在電視上發表過談話，內容也沒有傳言中描述的「我們像韭菜一樣被收割了三年」等等，傳言為虛構訊息。 
2025-03-10,https://www.mygopen.com/2025/03/Lutein.html,葉黃素加進熱敷眼罩,葉黃素蒸汽眼罩配方里主要有葉黃素、鮮花精粹 主打一個清熱養肝，從根本上舒緩眼睛乾澀疲勞~ 敲大一張能把眼部八大穴位都給覆蓋住 眼睛就像浸泡在裡頭享受了一場草本浴療！ 乾癢的眼睛都舒緩！不再紅紅的透著疲憊, 眼罩熱敷  加速血液循環、促進淚液分泌傳言提到「蒸汽熱敷眼罩，添加葉黃素萃取物」，MyGoPen 致電諮詢中國醫藥大學新竹附設醫院眼科主任陳瑩山，他表示 3C 時代民眾常會用眼過度，熱敷眼罩透過熱敷加速血液循環，能讓眼睛旁邊充血、僵硬的「睫狀肌」放鬆，進而緩解眼睛的痠麻脹痛；其次熱敷眼罩還能促進淚液分泌、改善乾眼症，這二項就是熱敷眼罩最重要的目的和功效。葉黃素加進熱敷眼罩  醫：完全沒用陳瑩山先解釋，基本上口服葉黃素是很難吸收的，葉黃素主要作用於眼睛的底部、視網膜中心部位的黃斑部，曾有很多研究都指出，葉黃素要進入黃斑部發揮作用，至少要經過半年的服用，血中濃度才會慢慢升高達到有效的程度，廣告上常有證言人說今天吃明天就感覺不同、多麼有效之類的說法，陳瑩山直言「鬼扯」、是把消費者當「盤子」。陳瑩山指出，口服的葉黃素、玉米黃素都是「脂溶性」，經過消化道、血液循環帶到眼底時，眼球的後方有一個「血視網膜屏障」（Blood Retina Barrier），擋在眼球後面不讓所有的雜質輕易進入眼球，以避免眼球中毒、視力瞎掉，只有像是葉黃素、Omega - 3 等成分可以透過屏障進去，這是人體對珍貴視力的自然保護機制。陳瑩山強調，如果眼罩上含有的葉黃素要送到黃斑部，一路上要經過眼皮、角膜、水晶體、玻璃體，然後到視網膜的黃斑部，這段眼軸距離在正常視力的成人身上大約是 2.3 到 2.4 公分之間，但這並非距離遠近的問題，而是一路上一層一層都是一個屏障（barrier），這也就是為何髒東西不容易進到眼球裡面、一旦進去就不容易出來的原因。陳瑩山也表示，眼睛也與一般皮膚吸收成分的「經皮吸收」不同，眼皮是雙層構造，眼睛最外面就是大家看得到的眼皮，眼皮本身就是皮膚，而翻過來的是眼瞼內層，特殊的雙層構造也使得經皮吸收葉黃素在眼睛的學理上「完全不可能」、「百分之百沒有學理的天方夜譚」，不但眼睛的整體構造和皮膚不同，而且眼淚本身含有酵素、離子、電解質、白血球等等都是保護層，葉黃素不但無法吸收，假設能吸收也會被淚液的酵素分解掉，葉黃素熱敷眼罩只是增加賣點、抬高價格的噱頭而已。網路上可以查到決明子、金銀花、薰衣草、櫻花等等添加不同萃取物的熱敷眼罩，陳瑩山提醒民眾，這些都是沒有經過醫學驗證的，不只不一定安全、而且還可能產生一些化學反應。各種附加功能反而可能問題多陳瑩山表示，坊間還有各種五花八門的眼罩，有的凸出表面有一顆一顆的顆粒對應在穴位上、宣稱穴道按摩，甚至還有紅外光加強、齒輪調整眼距、磁石通氣血、電流刺激等等各種產品，但陳瑩山提醒民眾，臨床上他曾有病人因此按摩按到玻璃體出問題、按出「飛蚊症」，也有人按到水晶體混濁、變成「白內障」，這些外加的設備、功能都具有一定的風險，建議熱敷眼罩還是單純「熱敷」功能就好，以免保養不成反受害。熱敷眼罩建議設定 40 度、10 分鐘市售熱敷眼罩大多可調溫度、可調時間，陳瑩山建議，設定 40 度、每次 10 分鐘就好，洗澡時先將臉洗乾淨、徹底卸妝，尤其眼妝要卸得特別乾淨，然後用微濕的熱毛巾敷著眼睛或全臉 2 分鐘，適度增加眼睛周圍、甚至臉部的血液循環；出浴室之後點人工淚液補充眼部的濕潤度，然後再用熱敷眼罩敷 40 度、10分鐘，陳瑩山提醒，有畫眼妝習慣的女生要特別注意要卸乾淨才用熱毛巾、熱敷眼罩，以免眼妝的髒污長期堆積、卡在眼皮皺摺，不但可能造成慢性發炎、還會使眼皮鬆弛形成皺紋變成「千層派」，而 3C 族也要注意保養眼睛，適當的熱敷能緩解用眼過度所造成的眼睛疲勞及乾眼症。結論總結而言，將口服的護眼成分葉黃素、添加到熱敷眼罩中，是毫無效果、沒有學理依據的作法，專家建議，適當的熱敷眼睛確實能緩解眼睛疲勞，用熱毛巾就能做到，如果嫌熱毛巾麻煩，合格的熱敷眼罩也能有同樣效果、而且有定溫定時功能提高使用的方便度，但熱敷眼罩還是單純「熱敷」功能就好，額外的按摩功能可能造成飛蚊症、白內障等，而添加萃取物則只是噱頭。 
2025-03-10,https://www.mygopen.com/2025/03/mRNA.html,川普將對 mRNA 疫苗研發及推廣者祭出死刑,特朗普政府投下重磅炸彈：“mRNA 罪行或將面臨死刑” 他們撒了謊，他們下了毒，而現在──正義終於要來臨了。 川普政府計劃全面禁止美國人接種新冠疫苗，這項決定可能成為醫學史上最大的政策逆轉，並對大型製藥公司造成致命打擊。 考慮到疫苗已造成的巨大損害，亡羊補牢總比繼續放任好。 但這不僅是為了阻止疫苗持續傷害更多人，更關乎追究責任。 據內部人士透露，川普團隊正推動對新冠疫情議程的幕後操盤手展開全面調查。 蓋茲、福奇、大型製藥公司及其幫兇必須為他們的欺騙、傷害以及數百萬條生命的逝去付出代價。, 網傳訊息原始出處為何？MyGoPen 檢視網傳訊息所附連結，一個連結到 X 平台用戶「TPV Sean」的貼文，根據個人簡介，他是受到「人民之聲」（The People’s Voice）贊助的主播；另一個連結到名為「gazetteller」的網站，文章作者為 Baxter Dmitry，以此進行搜索，會發現他也是「人民之聲」的作者。以「Trump、mRNA vaccine」進行關鍵字搜索，可以找到「人民之聲」於 2025 年 2 月 21 日發布的文章，內容聲稱川普政府考慮對 mRNA 疫苗罪刑祭出死刑，經檢視後，確認即為網傳訊息原始出處。MyGoPen 在 2023 年 8 月 14 日的查核報告中，提到過「人民之聲」為美國知名的假新聞網站，創立於 2014 年，最初名為「Your News Wire」，2018 年改名為「News Punch」，2023 年才改名為現在的「人民之聲」。過去像是「輝瑞執行長因疫苗問題在荷蘭被起訴」、「歐洲推動戀童癖合法化」、「世界經濟論壇修改法定死亡年齡為 70 歲」等，皆是「人民之聲」杜撰的虛假文章。而實際檢視該篇報導，會發現有部分內容，與 2 月 27 日發布的查核報告相似，聲稱「川普政府計畫禁止所有美國人接種新冠疫苗」，但事件的背景，其實是川普簽署行政命令，禁止聯邦政府資助強制學生施打疫苗的學校，傳言將此誇大描述為「禁止美國人打疫苗」，甚至演變成傳言所述「要求打 mRNA 疫苗將判處死刑」。此外，通篇報導中，除了標題提到「死刑」（Death Penalty）外，內文並沒有任何相關的內容，可以得知，這只是用聳動標題吸引民眾點閱的手法之一。川普政府目前對於新冠疫苗的態度，更傾向於「由人民自行決定是否施打」，而非政府「強制要求打或不打」，因此，打疫苗的人將面臨罰則或起訴，並不是川普團隊現階段的選項。結論總結來說，傳言出自假新聞網站「人民之聲」，川普政府並沒有要對參與 mRNA 疫苗研發或推廣的人祭出死刑，網傳訊息與實際情況不符。 
2025-03-10,https://www.mygopen.com/2025/03/gender.html,美國性別教育害了多少人的影片,現在的美國，真的非常糟糕的法律，讓家長非常恐懼~ 變性~可以不告訴父母！, 美國性別轉換醫療程序的現行法規（1）川普上任 簽署適用於全美的行政命令根據《美聯社》（AP News）報導，當地時間 2025 年 1 月 28 日，美國總統川普簽署一項行政命令，限制 19 歲以下兒童及青少年取得性別轉換的（gender transition）醫療程序，包括青春期阻斷劑（puberty blocker）、荷爾蒙療法及變性手術，終止美國聯邦政府對 19 歲以下人士進行性別轉換的支持。行政命令內容提到：「目前美國的政策是不資助、贊助、推廣、協助或支持將孩童從一個性別『轉換』成另一個性別，並將嚴格執行所有禁止或限制這些具有破壞性和改變人生的法律。」但美國聯邦法官暫時阻止了川普的行政命令，根據《路透社》（Reuters）報導，這項判決是由馬里蘭州聯邦地方法官 Brendan Hurson 針對變性青少年家庭及 LGBTQ+ 組織提出的訴訟所做出。報導中提到，川普的行政命令導致部分醫院取消相關醫療預約，提告方認為這是對跨性別者的歧視且已經超過了總統的權限，目前美國最高法院還沒裁決限制此類醫療程序的禁令是否合法。（2）川普上任前 美國就已有近半數的州政府禁止關心美國醫療問題的非營利組織「凱澤家族基金會」（Kaiser Family Foundation，KFF）2024 年 11 月的統計指出，當時美國已有 26 個州頒布法令限制青少年取得性別轉換的醫療程序、24 個州會處罰提供醫療程序給未成年人的醫護人員，同時也有 17 個州面臨相關法令是否合法的法律訴訟。這類性別轉換的醫療程序稱為「性別肯定照護」（gender-affirming care，GAC），根據 KFF 的資料，全美國開第一槍禁止青少年取得 GAC 的是阿肯色州，在 2021 年就通過相關的州法律。截至 2024 年11 月的統計，在頒布相關法令的 26 個州中，有 23 個州的法令都是生效狀態，只有阿肯色州經過訴訟後被判為無效（Permanently blocked）、蒙大拿州是暫時阻止（Temporarily blocked）、新罕布夏州則是已通過但尚未生效。美國醫學院協會（Association of American Medical Colleges，AAMC）指出，由於有 23 個州通過相關法令，專家估計這些措施可能影響超過 14 萬名青少年，除此之外醫護人員也陷入兩難。比如在愛達荷州，向未成年人提供 GAC 的醫生可能面臨最高 10 年監禁；在密蘇里州，同意 GAC 但改變主意的患者可以更輕易地起訴醫生並獲得高達 150 萬美元的賠償金；在佛羅里達州，允許小孩接受 GAC 的父母可能會失去孩子的監護權。結論美國性別轉換的醫療程序包括使用青春期阻斷劑、荷爾蒙療法及變性手術等等，從 2021 年開始就陸續有許多州禁止 19 歲以下兒童及青少年進行這些醫療程序，一直到美國總統川普 2025 年上任前，共有 23 個州通過相關法律且生效。川普第二次上任美國總統後，簽署適用範圍為全美國的行政命令，但目前該項行政命令是暫時被聯邦法官阻止的狀態，仍待美國最高法院作出裁決；綜合以上可知，傳言影片的敘述並不正確，且戀童癖的本質完全不同，不應放在一起討論。 
2025-03-09,https://www.mygopen.com/2025/03/bday-video.html,川普出席馬斯克兒子生日派對,转：身為美國總統，川普可謂日理萬機，可他竟抽出時間去參加馬斯克小兒子的生日派對。 如果是去參加馬斯克本人的生日會，都是天大的面子，但他是去參加他孩子的（馬斯克有12個孩子）。 川普總統還刻意跟孩子跳舞，一個78歲老人，還是美利堅合眾國的總統，只是為了讓孩子高興。 川普的這個舉動令人感動！ 馬斯克有這樣的朋友，是他一生的幸運！ 馬斯克之前曾說，他對川普的愛，是一個直男對另一個男子漢的最高的愛！ 同時令人感慨的是，全球首富給兒子過生日，那個房間也太簡陋了，就那麼個長桌子，上面更無山珍海味。 馬斯克生活簡樸，沒有豪宅，有時忙得就睡在辦公室地板上。 而全球另兩個大富豪祖克柏、貝佐斯，都各自買了超級豪華遊艇，祖克柏還買下整片夏威夷的海灘，圈起來蓋地下碉堡（說防核戰）。 而馬斯克迄今既無豪華遊艇（簡陋遊艇也沒有），也無豪宅，他全心投入工作，為了他的火箭公司和電動車，還為了美國的前途命運而竭盡全力。 川普、馬斯克，兩個性情中人，兩個有情有義的英雄，他兩人的聯手，真正重燃了美國的希望！ 體, 網傳訊息原始出處為何？MyGoPen 利用網傳影片浮水印進行搜索，可以找到影音平台 TikTok 用戶「blessed.mama.xo」於 2025 年 2 月 20 日發布的短片，經檢視後，確認即為網傳影片原始出處。該用戶自稱為凱薩琳（Catherine），他在文字敘述中提到，為了慶祝兒子 3 歲生日，他們舉辦了一場「川普總統」主題生日派對，雖然聯繫不上川普本人，但還是盡最大的努力，讓孩子的願望成真。以「Trump、impersonator、birthday」等關鍵字進行搜索，可以找到美國有不少模仿川普的表演者，平時會接生日派對或是小型表演。經逐一檢視後，可以找到一名叫做鮑伯迪布諾（Bob DiBuono）的表演者，外型與網傳影片雷同。在 Google 上搜尋「Bob DiBuono」，可以找到他的個人 Instagram 帳號，檢視其發布的影片，發現 2 月 21 日上傳的短片，與網傳影片相同，由此可知，網傳影片中的「川普」，是由迪布諾飾演，並非真的川普。結論總結來說，網傳影片是模仿川普的表演者，出席生日派對的影片，並非川普本人，也與馬斯克無關，網傳訊息不正確。 
2025-03-09,https://www.mygopen.com/2025/03/pelosi-usaid.html,裴洛西用USAID的1.5億美元買輝瑞股票,马部长查账记 佩洛西从USAID私自调出1.5亿美元，用于购买黄仁勋英伟达股票，大赚特赚," 網傳訊息原始出處為何？MyGoPen 以「Nancy Pelosi、NVIDIA、USAID」等關鍵字進行搜索，可以找到 X 平台用戶「David」於 2025 年 2 月 6 日的發文，聲稱美國前眾議院議長裴洛西（Nancy Pelosi），從美國國際開發署（USAID）獲得 1.37 億美元的資金，購買輝瑞的期權（CALL）合約。「David」引用的消息來源，出自另一名用戶「Not Jerome Powell」，他的頭像雖然是美國聯準會主席傑洛姆鮑爾（Jerome Powell），但他在個人簡介中，表示此帳號與聯準會（Federal Reserve System, Fed）無關，內容以財金相關的戲仿、諷刺貼文為主，且還附上推廣加密貨幣的網址。由此可知，有關「裴洛西用 1.5 億 USAID 的錢買輝達股票 」的消息，並非來自具可信度的國際通訊社或主流媒體，也不是聯準會主席發布的文章，而是專發諷刺貼文的帳號。若是以「裴洛西、輝達、1.5 億」等關鍵字進行搜索，只會找到中時新聞網於 2022 年 7 月 20 日的報導，提到裴洛西的丈夫保羅（Paul Pelosi）曾狂買輝達股票達 500 萬美元，折合台幣約 1.5 億元。除此之外，沒有其他報導提到裴洛西以1.5 億美元購買輝達股票。此外，檢視馬斯克過去發布的所有貼文，只有 2024 年 5 月 20 日發布過一篇與裴洛西相關的內容，並沒有提到裴洛西使用 USAID 的錢買股票。結論總結來說，網傳訊息應是將 X 平台上的諷刺貼文改編而成，其內容與實際情況不符，網傳訊息不正確。 "
2025-03-08,https://www.mygopen.com/2025/03/Hegseth.html,美國國防部長赫格塞斯和記者的對話,記者：你一直在談論烏克蘭需要作出哪些讓步。那麼，普京需要作出哪些讓步呢？ 赫格塞思：嗯……我首先想說的是，有人認為此刻坐上談判桌就是在向普京讓步，我完全不同意這種說法。 記者：沒錯，但到目前為止，每一次“和平談判”都圍繞著烏克蘭需要放棄什麼——領土、加入北約的願望、主權。那麼，普京到底拿出了什麼籌碼？ 赫格塞思：我不認為說我們只是單方面向普京讓步是公平的。 記者：好吧，那他是否撤軍？是否支付戰爭賠償？是否承認戰爭罪行？還是說，他所謂的“大讓步”只是比他最初想要的少佔一點烏克蘭？ 赫格塞思：看，談判意味著雙方都需要作出犧牲。 記者：是啊，但只有一方發動了全面入侵。如果有人搶了你的房子，然後提出把一半的客廳還給你，這不叫“妥協”——這叫人質交易。 赫格塞思：我只是認為現在是該進行外交談判的時候了。 記者：外交當然很好，但前提是雙方都想要和平。如果其中一方只是想“暫停”一下，以便重整軍備，那不叫外交，那是為下一次入侵做準備。 赫格塞思：所以你的意思是不談判，只能打下去？ 記者：不，我的意思是，如果一份和平協議只要求一方作出犧牲，那不叫和平，只是包裝更好看的投降。," 傳言敘述和影片內容是否相符？影片來源為何？（一）檢視網傳文章和影片，在開頭的時候記者的確對美國國防部長赫格塞斯（Pete Hegseth）提問說：「你一直聚焦在烏克蘭放棄的東西，那普丁會被要求做出哪些讓步？」（You have focused on what Ukraine is giving up. What concession will Putin be asked to make?）赫格塞斯回應：「我想先說，關於現在坐上談判桌就等於直接向普丁讓步，或者說美國總統不應該這麼做的說法，我完全不認同。」（Well, that's — I would start by saying the arguments that have been made that somehow coming to the table right now is making concessions to Vladimir Putin outright, that we otherwise — or that the President of the United States shouldn't otherwise make, I just reject that at its face.）以上，影片中赫格塞斯的發言都和傳言敘述相符，但接下來就和傳言文章不同了。赫格塞斯接著說：「之所以在現在這個時間，川普宣誓就任美國總統後的幾週後進行談判是有原因的。普丁只有在對方展現強硬態度的時候才會收斂。2014 年，普丁入侵克里米亞，那不是川普擔任總統期間； 2016 年到 2020 年的四年裡，俄羅斯沒有發動侵略；到了 2022 年......」（There's a reason why negotiations are happening right now, just a few weeks after President Trump was sworn in as President United States. Vladimir Putin responds to strength. In 2014 he invaded Crimea, not during the presidency of Donald Trump. Over four years, there was no Russian aggression from 2016 to 2020. In 2022 …）由此可知，傳言文章只正確翻譯出影片前面一小段，赫格塞斯後面的發言並沒有翻譯出來，文章中後半段的對話也沒有在影片中出現。（二）以關鍵字進行搜尋，查找到影片是美國國防部在 2025 年 2 月 13 日召開的記者會， 由國防部長赫格塞斯向公眾報告參加北約成員國國防部長會談的情況；美國國防部在官方 YouTube 頻道上有記者會的完整直播，影片全長大約 1 小時，傳言影片擷取的部分是從 42 分 24 秒開始。傳言內容真的有在美國國防部長和記者的對話裡嗎？查核記者比對該場記者會的完整內容，除了上述傳言文章有正確翻譯的一小段，其餘內容均為虛構，都沒有出現在記者會上，並非美國國防部長和記者的真實對話，傳言截取部分內容，再搭配大量的虛構敘述，是誤導訊息。 "
2025-03-08,https://www.mygopen.com/2025/03/usaid-time.html,美國國際開發署竟花 400 萬美元稅金，買通《時代》雜誌捧澤倫斯基當年度人物的訊息,美國國際開發署竟花400萬美元稅金，買通《時代》雜誌捧澤連斯基當“年度人物”！ 用人民的錢搞媒體洗腦，臉都丟盡了！, 傳言說法是否為真？（一）查核記者實際在美國聯邦政府支出資料庫（USAspending）搜尋，查無美國國際開發署（USAID）有任何支出是在《時代》雜誌上；再以關鍵字進行搜尋，也沒有相關報導，傳言顯然並非事實。（二）根據《法新社》（AFP）報導，《時代》雜誌的發言人對此向其表示：「《時代》雜誌並未接受美國國際開發署或任何其他機構的資助，而將澤倫斯基選為年度風雲人物，這個決定完全是由《時代》雜誌的編輯團隊獨立作出。」網傳訊息的流傳脈絡（一）在搜尋相關資訊的過程中，查核記者發現一個 X 帳號「Johnny Midnight」在 2025 年 2 月 27 日以英文發布和此說法有關的文章和影片，而影片右上角可以看到《紐約郵報》（New York Post）的浮水印。（二）但實際前往《紐約郵報》官網以關鍵字搜尋，卻查無相關報導；《法新社》報導指出，《紐約郵報》的發言人表示，這個影片不是真的。綜合以上可知，網傳訊息最初以英文在 X 上流傳，並有冒充成《紐約郵報》新聞報導的影片版本；之後被翻譯成中文，在 Facebook 上搭配圖片流傳。 
